Image,La2_length,La2_mm,La3_length,La3_mm,La4_length,La4_mm,Ra2_length,Ra2_mm,Ra3_length,Ra3_mm,Ra4_length,Ra4_mm,Body_length,Body_mm
img (1612).JPG,98.54494604,0.195326485,134.5403972,0.266673268,129.588568,0.25685822,98.18520681,0.194613443,134.5685964,0.266729162,125.9075784,0.24956211,2173.009818,4.307134822
,,,,,,,,,,,,,,
img (1614).JPG,91.84133837,0.182039227,109.2020117,0.216449914,120.5773127,0.238996961,96.14882937,0.190577128,124.0513097,0.24588279,112.0121794,0.222019963,2071.437974,4.105808707
,,,,,,,,,,,,,,
img (1616).JPG,98.8010629,0.195834135,123.7731233,0.245331395,118.6362557,0.235149581,97.36490812,0.192987525,125.8874934,0.2495223,122.016932,0.241850438,,
,,,,,,,,,,,,,,
img (1617).JPG,124.7832293,0.247333531,116.6419864,0.231196729,124.6194714,0.247008946,98.09841205,0.194441407,111.6323815,0.221267163,126.711673,0.25115591,2164.531422,4.290329747
,,,,,,,,,,,,,,
img (1619).JPG,96.48972158,0.191252813,115.8726475,0.229671818,120.9670553,0.239769472,95.64424788,0.189576995,127.7858355,0.253285014,123.8217796,0.245427837,2085.883859,4.134441977
,,,,,,,,,,,,,,
img (1623).JPG,102.6870922,0.203536655,135.078236,0.267739321,140.6775469,0.278837747,106.174394,0.210448856,136.8028835,0.271157755,137.6633128,0.272863216,2216.719732,4.393772486
,,,,,,,,,,,,,,
img (1625).JPG,92.11368858,0.182579053,110.9967969,0.220007367,117.7847625,0.233461832,106.7929079,0.211674815,111.0146114,0.220042677,117.9130352,0.233716082,2035.709441,4.034990983
,,,,,,,,,,,,,,
img (1628).JPG,93.82483185,0.18597072,121.3071718,0.240443619,127.3775873,0.252475823,95.38450732,0.189062161,119.1305548,0.236129334,124.1868764,0.246151497,2195.053755,4.350828232
,,,,,,,,,,,,,,
img (1630).JPG,88.53320937,0.175482166,129.4661306,0.256615536,112.3748054,0.222738725,97.94182032,0.194131026,120.4727591,0.238789725,117.2446503,0.232391272,2076.005525,4.114862075
,,,,,,,,,,,,,,
img (1632).JPG,106.9240066,0.211934667,125.1019409,0.247965252,137.5704149,0.272679083,105.3027846,0.208721234,131.3875237,0.26042394,131.186437,0.260025365,2263.266903,4.486033892
,,,,,,,,,,,,,,
img (1634).JPG,97.32244097,0.19290335,120.161164,0.23817211,135.6000025,0.268773518,105.4221177,0.208957765,121.0417361,0.239917497,129.9043262,0.257484086,2129.890392,4.221667568
,,,,,,,,,,,,,,
img (1636).JPG,103.0164107,0.204189399,132.3778521,0.262386875,133.4270452,0.264466487,105.0890595,0.208297608,121.1359619,0.240104263,136.5216899,0.270600399,,
,,,,,,,,,,,,,,
img (1637).JPG,,,,,,,,,,,,,2068.185703,4.099362362
,,,,,,,,,,,,,,
img (1639).JPG,113.7471416,0.225458841,119.4234564,0.236709896,131.3645038,0.260378312,101.9910134,0.202156954,132.6548723,0.262935959,118.1925671,0.234270143,2051.764486,4.066813776
,,,,,,,,,,,,,,
img (1641).JPG,102.4821849,0.203130507,121.9125234,0.241643489,141.368314,0.28020692,105.2631791,0.208642732,120.155869,0.238161615,128.6457334,0.254989422,,
,,,,,,,,,,,,,,
img (1642).JPG,,,,,,,,,,,,,1837.750063,3.642614601
,,,,,,,,,,,,,,
img (1644).JPG,85.09027385,0.168657904,122.6948927,0.243194228,120.822081,0.239482118,110.8793603,0.219774596,129.9839961,0.257642,,,,
,,,,,,,,,,,,,,
img (1645).JPG,,,,,,,,,,,,,2021.74278,4.007307587
,,,,,,,,,,,,,,
img (1647).JPG,104.3686578,0.206869696,132.7636411,0.26315155,132.4397961,0.262509655,110.7883707,0.219594245,127.0769628,0.251879953,127.7177429,0.253150047,,
,,,,,,,,,,,,,,
img (1648).JPG,,,,,,,,,,,,,2063.339979,4.089757626
,,,,,,,,,,,,,,
img (1650).JPG,112.3903351,0.222769507,145.8393846,0.289069054,146.9233407,0.291217569,106.7337369,0.211557532,140.0543736,0.277602551,160.3003438,0.317732201,2279.685245,4.518576779
,,,,,,,,,,,,,,
img (1652).JPG,104.8021272,0.207728878,130.3754475,0.258417898,129.2839514,0.256254438,103.1483418,0.204450901,122.9102397,0.243621068,129.0186965,0.255728674,1996.020273,3.956322863
,,,,,,,,,,,,,,
img (1654).JPG,89.00818185,0.176423611,116.1418555,0.230205416,124.7450818,0.247257919,98.80786248,0.195847613,131.6712438,0.260986303,131.3942369,0.260437246,2079.080239,4.120956483
,,,,,,,,,,,,,,
img (1656).JPG,105.9199094,0.20994444,135.5685832,0.268711241,140.7513593,0.278984051,113.8804787,0.225723129,136.619421,0.270794113,143.8229691,0.285072305,2206.009566,4.372543807
,,,,,,,,,,,,,,
img (1658).JPG,110.4402561,0.218904245,142.7256998,0.282897402,144.618158,0.286648454,113.7878944,0.225539617,148.2177388,0.293783203,155.6598968,0.308534346,,
,,,,,,,,,,,,,,
img (1659).JPG,,,,,,,,,,,,,2220.997237,4.402250952
,,,,,,,,,,,,,,
img (1661).JPG,103.687991,0.205520543,141.0173259,0.279511225,137.8988523,0.273330081,102.3358651,0.202840486,138.5261941,0.274573538,138.9180828,0.275350303,2257.289256,4.474185565
,,,,,,,,,,,,,,
img (1665).JPG,101.3750646,0.200936078,120.6117883,0.239065295,138.8692731,0.275253557,99.33754632,0.196897502,123.9885063,0.245758307,132.0789385,0.261794397,2058.624021,4.080410099
,,,,,,,,,,,,,,
img (1668).JPG,105.8534375,0.209812686,118.5873452,0.235052635,128.3746943,0.254452194,101.8027416,0.201783779,128.264229,0.25423324,135.005243,0.267594642,2019.873897,4.003603263
,,,,,,,,,,,,,,
img (1670).JPG,111.3774308,0.220761824,127.5216671,0.252761404,131.1542543,0.259961575,109.1173297,0.216282065,136.1000644,0.269764693,135.5183064,0.268611587,,
,,,,,,,,,,,,,,
img (1671).JPG,,,,,,,,,,,,,2179.297892,4.319598449
,,,,,,,,,,,,,,
img (1673).JPG,104.0777495,0.206293085,123.4305757,0.244652429,148.9217982,0.295178723,95.45527234,0.189202425,130.571313,0.258806124,129.5288148,0.256739783,,
,,,,,,,,,,,,,,
img (1677).JPG,,,,,,,,,,,,,1921.061412,3.807746488
,,,,,,,,,,,,,,
img (1679).JPG,102.628764,0.203421043,119.5550135,0.236970656,128.1203011,0.25394796,104.9292936,0.207980935,129.4780071,0.256639077,131.5499691,0.260745924,,
,,,,,,,,,,,,,,
img (1680).JPG,,,,,,,,,,,,,1938.418369,3.842149809
,,,,,,,,,,,,,,
img (1682).JPG,93.94537805,0.186209655,116.2763169,0.230471933,130.8160658,0.25929125,94.33802908,0.186987931,113.0567652,0.224090442,127.4664511,0.25265196,1932.23551,3.829894731
,,,,,,,,,,,,,,
img (1684).JPG,113.1699432,0.224314773,134.8491131,0.267285176,126.3815297,0.250501532,91.4626493,0.181288625,131.3267142,0.260303409,134.2922359,0.266181386,1967.682342,3.900154092
,,,,,,,,,,,,,,
img (1686).JPG,87.5363823,0.173506349,117.689764,0.233273535,111.8031642,0.221605672,90.60061561,0.179579983,113.8085696,0.225580598,114.5961815,0.227141728,1926.391947,3.818312172
,,,,,,,,,,,,,,
img (1688).JPG,88.50316412,0.175422613,117.3159801,0.232532655,116.6624578,0.231237305,92.21578912,0.182781428,118.5809427,0.235039945,121.9981214,0.241813154,2043.336726,4.050109068
,,,,,,,,,,,,,,
img (1690).JPG,107.2598452,0.212600335,123.4167175,0.244624961,132.2765942,0.262186172,101.3813399,0.200948517,125.4886456,0.248731741,120.7402803,0.23931998,2267.354151,4.494135248
,,,,,,,,,,,,,,
img (1692).JPG,90.97373415,0.180319543,108.1000937,0.214265796,126.5154536,0.250766983,86.28793779,0.1710318,103.171187,0.204496182,111.6083338,0.221219498,1876.321177,3.719066621
,,,,,,,,,,,,,,
img (1694).JPG,80.73408109,0.16002347,118.3084379,0.234499811,126.2765329,0.250293417,88.33838531,0.175096004,113.250278,0.224474005,126.3292845,0.250397976,2040.973196,4.045424302
,,,,,,,,,,,,,,
img (1696).JPG,100.4816806,0.199165297,125.7215091,0.249193301,127.6554409,0.253026558,104.3062781,0.206746053,118.970006,0.235811109,114.3616533,0.226676868,2318.820226,4.596146442
,,,,,,,,,,,,,,
img (1698).JPG,104.0747196,0.206287079,124.3300655,0.246435313,132.8395416,0.263301993,106.0492022,0.210200712,120.6472513,0.239135587,123.629038,0.245045802,2244.485257,4.448806687
,,,,,,,,,,,,,,
img (1700).JPG,98.51812077,0.195273314,107.2944771,0.212668979,114.9245704,0.227792629,95.04585327,0.188390913,122.326097,0.242463236,119.5908693,0.237041726,1977.895278,3.92039721
,,,,,,,,,,,,,,
img (1702).JPG,102.8200694,0.20380023,117.8468465,0.233584889,127.8361912,0.253384824,99.37906085,0.196979788,122.7488205,0.243301118,118.4244439,0.234729748,2093.839287,4.150210475
,,,,,,,,,,,,,,
img (1704).JPG,105.3403851,0.208795762,105.011162,0.208143207,96.91553661,0.192096823,100.6638883,0.199526452,108.2321333,0.214527512,129.4847196,0.256652381,2045.713802,4.054820682
,,,,,,,,,,,,,,
img (1706).JPG,93.646505,0.185617257,113.3777389,0.224726646,115.0263138,0.227994295,1258.419548,2.494320372,122.9135843,0.243627698,116.3402886,0.230598732,1969.692636,3.904138707
,,,,,,,,,,,,,,
img (1708).JPG,108.4864771,0.215031648,123.2977013,0.244389058,,,111.9662725,0.22192897,131.7852903,0.261212355,138.3485268,0.274221383,2171.015213,4.303181306
,,,,,,,,,,,,,,
img (1710).JPG,107.8388972,0.213748077,117.0614936,0.232028236,135.2181622,0.26801667,104.3674012,0.206867205,129.1343069,0.255957826,126.7666335,0.251264848,2061.576224,4.086261678
,,,,,,,,,,,,,,
img (1712).JPG,102.5499232,0.203264772,131.2497064,0.260150772,128.2955264,0.254295275,95.20686291,0.188710051,134.9978663,0.26758002,125.8733498,0.249494265,2108.490241,4.17925021
,,,,,,,,,,,,,,
img (1714).JPG,98.69990899,0.195633637,119.8183692,0.237492655,123.3585824,0.244509731,102.4209132,0.203009061,123.6963544,0.245179231,119.4150456,0.236693225,2165.367196,4.29198634
,,,,,,,,,,,,,,
img (1716).JPG,95.37626261,0.18904582,135.120629,0.267823349,134.157245,0.26591382,100.2931154,0.198791541,134.3847912,0.266364841,133.3374429,0.264288886,2220.908124,4.402074321
,,,,,,,,,,,,,,
img (1718).JPG,100.3893427,0.198982273,117.9291096,0.233747943,120.7811953,0.239401078,95.7322074,0.18975134,121.4173813,0.240662065,120.3450947,0.23853668,2012.772414,3.989527374
,,,,,,,,,,,,,,
img (1720).JPG,110.8544063,0.219725134,136.2699663,0.270101457,162.4764242,0.322045422,110.7477475,0.219513725,140.3127066,0.278114595,142.7855309,0.283015993,2250.416929,4.460563888
,,,,,,,,,,,,,,
img (1722).JPG,97.33120423,0.19292072,120.5700655,0.238982596,114.9897607,0.227921843,97.29437714,0.192847725,139.7635638,0.277026136,135.702128,0.268975941,2155.482501,4.272393831
,,,,,,,,,,,,,,
img (1724).JPG,112.6484121,0.223281043,130.5561607,0.258776091,150.0355276,0.297386252,109.0442087,0.216137131,135.8756697,0.269319919,140.2463795,0.277983127,2098.712697,4.159870086
,,,,,,,,,,,,,,
img (1726).JPG,91.21537169,0.180798495,129.0462023,0.255783194,137.6666495,0.27286983,98.92179473,0.196073438,129.2499668,0.256187077,137.921899,0.273375762,2096.732558,4.155945243
,,,,,,,,,,,,,,
img (1728).JPG,95.18330254,0.188663352,112.7485907,0.223479608,129.5643568,0.256810231,95.8477365,0.189980331,120.0189094,0.237890147,134.1900895,0.265978921,1880.834253,3.728012014
,,,,,,,,,,,,,,
img (1730).JPG,107.3436818,0.212766508,127.8947985,0.25350099,140.1201697,0.277732966,107.8038505,0.213678611,130.6872454,0.259035915,139.9924277,0.277479768,2125.488315,4.212942188
,,,,,,,,,,,,,,
img (1732).JPG,101.6559575,0.201492838,138.3966894,0.274316846,142.9061792,0.283255131,108.0576184,0.214181605,140.8071181,0.27909457,141.9336301,0.281327436,2140.153468,4.24201007
,,,,,,,,,,,,,,
img (1734).JPG,105.5252996,0.209162282,146.0950699,0.289575849,151.0668824,0.299430506,101.2086918,0.20060631,138.4292444,0.274381374,138.7989766,0.275114222,2146.378208,4.25434816
,,,,,,,,,,,,,,
img (1736).JPG,96.38166203,0.191038627,130.7735913,0.259207061,127.951189,0.253612762,93.87914602,0.186078376,128.5755277,0.254850267,125.5259296,0.248805642,2020.158226,4.004166834
,,,,,,,,,,,,,,
img (1738).JPG,99.59524975,0.197408297,108.2123733,0.214488346,118.1030174,0.234092646,91.58954801,0.181540152,108.8990498,0.215849411,122.4908173,0.242789729,1882.438191,3.731191189
,,,,,,,,,,,,,,
img (1740).JPG,105.774588,0.209656398,136.1280542,0.269820172,148.0063097,0.293364128,96.21753348,0.190713307,139.4973587,0.276498489,130.7777123,0.259215229,2155.705759,4.272836351
,,,,,,,,,,,,,,
img (1742).JPG,109.2906074,0.21662552,131.5332271,0.26071274,137.7533409,0.273041662,102.1995743,0.202570344,134.8941559,0.267374455,134.5805711,0.266752897,2147.921576,4.257407278
,,,,,,,,,,,,,,
img (1744).JPG,106.0825793,0.210266869,134.3387681,0.266273618,131.3137432,0.260277699,106.2128009,0.210524982,135.38972,0.268356716,122.4946742,0.242797374,2284.652355,4.528422115
,,,,,,,,,,,,,,
img (1746).JPG,94.49129081,0.187291712,119.6644514,0.237187573,129.3800661,0.256444947,92.27435508,0.182897511,115.5837341,0.229099161,121.1874024,0.240206223,1949.188473,3.863497292
,,,,,,,,,,,,,,
img (1748).JPG,104.5704258,0.207269621,134.1694892,0.265938089,134.6566689,0.266903731,85.51512177,0.169499998,125.5938744,0.248940316,133.5281798,0.264666946,2032.895467,4.029413389
,,,,,,,,,,,,,,
img (1750).JPG,102.6325104,0.203428469,129.9272761,0.257529575,137.0629677,0.271673269,102.498447,0.203162741,131.0699519,0.259794479,132.4212795,0.262472953,2052.391758,4.068057097
,,,,,,,,,,,,,,
img (1752).JPG,106.8072146,0.211703173,127.5234098,0.252764858,145.0448625,0.287494227,93.98400425,0.186286217,133.5668074,0.26474351,136.1556998,0.269874968,2095.47454,4.153451719
,,,,,,,,,,,,,,
img (1754).JPG,102.1640789,0.202499988,132.2643082,0.262161819,134.7658294,0.267120098,101.1225156,0.200435499,131.1950194,0.260042376,136.5807857,0.270717534,2064.289218,4.091639119
,,,,,,,,,,,,,,
img (1756).JPG,90.99831817,0.180368272,119.9837841,0.237820525,119.5876291,0.237035303,93.13950496,0.18461233,115.8517769,0.22963045,118.1677278,0.234220909,1875.70016,3.717835699
,,,,,,,,,,,,,,
img (1758).JPG,106.4457072,0.210986627,126.9034818,0.251536096,133.4725458,0.264556674,98.84708577,0.195925357,132.6153879,0.262857696,138.3628206,0.274249715,2068.83773,4.10065475
,,,,,,,,,,,,,,
img (1760).JPG,99.09967869,0.196426023,128.8495374,0.255393383,125.6563835,0.249064215,103.0436665,0.204243423,128.8790157,0.255451812,129.2310862,0.256149653,1958.823531,3.882594994
,,,,,,,,,,,,,,
img (1762).JPG,103.9302372,0.2060007,131.8369936,0.261314837,144.1178237,0.285656738,107.8567744,0.213783511,137.432541,0.272405802,137.2100672,0.271964836,2077.996047,4.1188075
,,,,,,,,,,,,,,
img (1764).JPG,100.3743994,0.198952654,135.7067149,0.268985033,132.6057164,0.262838527,105.5791443,0.209269008,139.8063003,0.277110844,133.0190103,0.263657719,2102.333198,4.167046301
,,,,,,,,,,,,,,
img (1766).JPG,101.4032017,0.200991849,127.8511659,0.253414506,127.0691959,0.251864559,98.77564606,0.195783756,121.7444204,0.241310292,116.2763171,0.230471933,2072.923597,4.108753368
,,,,,,,,,,,,,,
img (1768).JPG,95.14457124,0.188586583,122.7489837,0.243301442,129.2673982,0.256221627,94.64501253,0.187596405,122.1611952,0.242136383,123.8818163,0.245546836,1917.184308,3.80006166
,,,,,,,,,,,,,,
img (1770).JPG,103.208167,0.204569481,108.4096595,0.214879388,124.2472491,0.246271162,94.85260269,0.18800787,112.2796113,0.222550041,111.3427582,0.220693099,1866.417477,3.699436441
,,,,,,,,,,,,,,
img (1772).JPG,100.9548167,0.200103103,121.6751092,0.241172909,127.8929766,0.253497379,88.36994946,0.175158567,130.4960582,0.258656961,135.7313525,0.269033867,2005.782586,3.975672798
,,,,,,,,,,,,,,
img (1774).JPG,105.810921,0.209728414,142.2995169,0.282052662,133.2034839,0.264023365,103.243653,0.204639818,136.2392176,0.270040509,140.0091332,0.27751288,2164.66912,4.29060268
,,,,,,,,,,,,,,
img (1776).JPG,101.6490606,0.201479167,132.1819343,0.261998546,144.8866365,0.287180606,106.4655086,0.211025876,133.592145,0.264793732,146.552387,0.2904823,2181.173639,4.323316379
,,,,,,,,,,,,,,
img (1778).JPG,106.6664464,0.211424155,131.5391199,0.26072442,131.6767719,0.260997261,95.71333286,0.189713928,131.1796967,0.260012005,122.3774877,0.242565098,2063.656322,4.090384652
,,,,,,,,,,,,,,
img (1780).JPG,114.7358897,0.227418644,131.3817453,0.260412487,142.8147912,0.28307399,101.8085055,0.201795204,135.9005243,0.269369184,138.7342575,0.274985942,2073.902337,4.110693335
,,,,,,,,,,,,,,
img (1782).JPG,93.9308836,0.186180926,98.64248929,0.195519826,117.5148419,0.23292682,93.6435799,0.18561146,105.977787,0.21005916,125.3980894,0.248552249,1819.928632,3.607290644
,,,,,,,,,,,,,,
img (1784).JPG,100.3702705,0.19894447,127.4677396,0.252654514,135.4693184,0.268514488,97.62230555,0.193497714,123.4226093,0.244636639,131.2242714,0.260100357,2385.999087,4.729302036
,,,,,,,,,,,,,,
img (1786).JPG,98.51103208,0.195259264,138.7145483,0.274946876,122.0888876,0.241993062,98.17830414,0.194599762,125.8085712,0.249365867,121.8314068,0.241482708,2184.567267,4.330042906
,,,,,,,,,,,,,,
img (1788).JPG,104.5373012,0.207203965,132.0813144,0.261799107,135.0901884,0.267763012,102.3843772,0.202936642,139.1638554,0.27583745,132.0446956,0.261726524,2356.878357,4.671581675
,,,,,,,,,,,,,,
img (1790).JPG,113.3454796,0.224662704,140.6316912,0.278746856,137.1922839,0.271929587,109.6641692,0.217365959,143.0622374,0.283564455,138.3855745,0.274294815,2470.893101,4.897570931
,,,,,,,,,,,,,,
img (1792).JPG,95.6449499,0.189578386,120.6623483,0.23916551,122.2726714,0.242357341,83.26415355,0.165038341,119.6103117,0.237080263,113.0999369,0.224176013,2247.696027,4.455170772
,,,,,,,,,,,,,,
img (1794).JPG,96.77309442,0.191814488,122.6397487,0.243084927,121.8023853,0.241425184,90.06771277,0.178523713,124.894082,0.247553253,124.3277502,0.246430724,2255.039757,4.46972682
,,,,,,,,,,,,,,
img (1796).JPG,98.11727297,0.194478791,138.6839181,0.274886164,144.9794737,0.28736462,93.42952877,0.185187188,149.7952231,0.296909943,149.2516841,0.295832592,2086.69122,4.136042251
,,,,,,,,,,,,,,
img (1799).JPG,109.4889685,0.217018692,128.0165554,0.253742325,138.2509047,0.274027886,104.1233834,0.206383536,129.3478038,0.256381,137.6185843,0.27277456,2089.575227,4.141758657
,,,,,,,,,,,,,,
img (1801).JPG,89.49634539,0.177391203,122.4715614,0.242751562,124.3494507,0.246473737,94.57860423,0.187464776,129.4888091,0.256660487,138.9492443,0.275412069,2141.11159,4.243909168
,,,,,,,,,,,,,,
img (1803).JPG,95.72103085,0.189729187,104.951842,0.208025629,105.1696539,0.208457355,71.93850562,0.142589711,111.4167968,0.220839851,115.0608732,0.228062796,1984.510308,3.933508899
,,,,,,,,,,,,,,
img (1805).JPG,87.67766749,0.173786391,120.3313765,0.238509489,127.601922,0.252920478,93.90723143,0.186134045,128.5682159,0.254835775,127.895256,0.253501897,2005.642709,3.975395548
,,,,,,,,,,,,,,
img (1807).JPG,102.5866252,0.203337519,130.4910251,0.258646985,131.4225074,0.260493281,94.19847704,0.186711324,131.5217185,0.260689928,124.7731202,0.247313494,1932.507817,3.830434471
,,,,,,,,,,,,,,
img (1809).JPG,102.0419672,0.20225795,139.4660866,0.276436504,129.9452726,0.257565246,97.801677,0.193853247,140.2855929,0.278060853,133.8159809,0.265237399,2119.577985,4.20122729
,,,,,,,,,,,,,,
img (1811).JPG,106.8810241,0.211849471,137.4155166,0.272372058,127.4265829,0.252572937,103.5887485,0.205323833,132.9858811,0.263592053,131.2558035,0.260162857,2100.742071,4.16389252
,,,,,,,,,,,,,,
img (1813).JPG,107.2467731,0.212574424,142.1014101,0.281659994,138.2879289,0.274101271,102.6323885,0.203428227,144.2425091,0.285903878,129.7375223,0.257153463,2154.73881,4.270919757
,,,,,,,,,,,,,,
img (1815).JPG,100.9850733,0.200163074,138.3160924,0.274157095,136.4235171,0.27040581,102.4905201,0.203147029,141.5265936,0.280520647,128.586172,0.254871365,2138.496224,4.238725237
,,,,,,,,,,,,,,
img (1817).JPG,92.65749491,0.183656935,117.1446455,0.232193052,115.7719316,0.229472188,88.18746483,0.174796864,124.3380996,0.246451237,116.9390402,0.231785521,1986.977163,3.938398465
,,,,,,,,,,,,,,
img (1819).JPG,106.4093475,0.210914558,130.1099135,0.257891582,132.2890804,0.262210921,98.11805711,0.194480346,131.223697,0.260099218,140.9974509,0.27947183,2148.93035,4.259406775
,,,,,,,,,,,,,,
img (1821).JPG,99.58528141,0.197388539,106.3559189,0.210808657,124.8935173,0.247552134,96.07288752,0.190426604,121.7100796,0.241242224,117.4851646,0.232867997,1970.16142,3.905067888
,,,,,,,,,,,,,,
img (1823).JPG,103.2508384,0.20465406,127.6900051,0.253095068,135.5502689,0.268674941,106.5139928,0.211121976,134.3388652,0.26627381,126.4237252,0.250585168,2122.651239,4.207318805
,,,,,,,,,,,,,,
img (1825).JPG,79.83451402,0.158240433,123.2287153,0.244252321,120.7120895,0.239264103,85.65837474,0.16978394,117.9088277,0.233707742,126.6894568,0.251111876,1996.938211,3.958142313
,,,,,,,,,,,,,,
img (1827).JPG,96.72483987,0.191718842,128.5830861,0.254865249,130.9106201,0.259478667,114.7074284,0.227362231,133.5062394,0.264623458,122.9342333,0.243668626,2131.099737,4.224064618
,,,,,,,,,,,,,,
img (1829).JPG,97.11445653,0.192491103,117.7091462,0.233311952,128.1930918,0.254092239,92.72331922,0.183787406,119.2044177,0.236275738,120.7904729,0.239419467,1967.069592,3.898939558
,,,,,,,,,,,,,,
img (1831).JPG,98.77671299,0.195785871,130.2750564,0.258218912,133.661283,0.264930771,102.0734311,0.202320314,124.4574398,0.246687782,121.0841664,0.240001598,2143.766119,4.249170724
,,,,,,,,,,,,,,
img (1833).JPG,100.7977955,0.19979187,114.0070174,0.225973942,122.9992656,0.243797527,102.2238204,0.202618402,124.022585,0.245825854,129.1433401,0.255975731,2048.966727,4.061268323
,,,,,,,,,,,,,,
img (1835).JPG,100.5663564,0.199333133,123.0724093,0.243942506,131.6443475,0.260932992,93.89486029,0.186109524,124.5740582,0.246918932,128.3610911,0.254425231,2047.432123,4.058226577
,,,,,,,,,,,,,,
img (1837).JPG,107.729627,0.213531492,118.2611775,0.234406136,135.8113755,0.269192481,105.6843313,0.2094775,122.3536087,0.242517767,132.3982083,0.262427224,2157.59938,4.276589708
,,,,,,,,,,,,,,
img (1839).JPG,94.47881674,0.187266987,101.3330156,0.200852733,109.1934303,0.216432904,84.78857441,0.168059904,112.9582376,0.22389515,114.4565348,0.226864933,1811.423725,3.59043302
,,,,,,,,,,,,,,
img (1841).JPG,96.90165325,0.192069305,117.957479,0.233804174,121.5896308,0.241003482,93.2338309,0.184799294,114.4501177,0.226852214,125.0904815,0.247942538,2194.733633,4.350193718
,,,,,,,,,,,,,,
img (1843).JPG,99.95918055,0.198129647,115.039196,0.228019829,142.1959732,0.281847428,97.21692919,0.192694215,128.3086405,0.254321269,140.6057279,0.278695394,2031.923484,4.027486818
,,,,,,,,,,,,,,
img (1845).JPG,100.6996287,0.199597293,136.5982734,0.270752196,142.4278956,0.282307122,102.211498,0.202593978,144.1031776,0.285627708,140.2234262,0.277937632,2239.680614,4.439283377
,,,,,,,,,,,,,,
img (1847).JPG,100.6882157,0.199574671,133.0561425,0.263731319,127.4854467,0.252689612,101.4366154,0.201058078,126.9003132,0.251529815,128.3537245,0.25441063,2028.774743,4.02124568
,,,,,,,,,,,,,,
img (1849).JPG,109.5160651,0.217072401,128.6405777,0.254979203,136.4869081,0.270531458,114.0251224,0.226009828,121.8666079,0.24155248,135.4814034,0.268538442,2041.579006,4.046625081
,,,,,,,,,,,,,,
img (1851).JPG,107.3119024,0.212703517,133.4411259,0.264494396,139.6293014,0.276760013,102.6268504,0.20341725,132.1681231,0.261971171,133.2117802,0.264039809,2112.041999,4.186290169
,,,,,,,,,,,,,,
img (1853).JPG,114.3108071,0.226576085,151.4138139,0.300118161,155.5623061,0.30834091,110.1274313,0.218284193,139.6670779,0.27683489,157.0590479,0.311307611,2444.394314,4.845047538
,,,,,,,,,,,,,,
img (1855).JPG,98.69749747,0.195628858,123.8933016,0.245569601,136.1478587,0.269859427,95.58513106,0.189459819,125.7198123,0.249189938,125.6297951,0.249011514,2050.609434,4.064524342
,,,,,,,,,,,,,,
img (1857).JPG,104.5867327,0.207301943,137.7089233,0.272953621,132.1181258,0.26187207,91.11450275,0.180598562,132.7736545,0.263171398,131.8437447,0.261328218,2017.646902,3.999189125
,,,,,,,,,,,,,,
img (1859).JPG,102.9974433,0.204151804,123.3274801,0.244448083,123.7009671,0.245188374,96.83772232,0.191942587,126.4130581,0.250564024,118.2475787,0.234379182,2049.75744,4.062835601
,,,,,,,,,,,,,,
img (1861).JPG,102.2603211,0.20269075,139.312294,0.276131671,137.6935506,0.272923151,99.65378479,0.19752432,136.2535177,0.270068854,134.7704523,0.267129262,2128.228786,4.218374091
,,,,,,,,,,,,,,
img (1863).JPG,98.40952698,0.19505807,134.6110236,0.266813257,145.5105544,0.288417278,110.1960844,0.218420271,140.3077686,0.278104807,132.0539557,0.261744879,2112.150321,4.186504876
,,,,,,,,,,,,,,
img (1865).JPG,100.9068291,0.200007986,131.294578,0.260239712,126.1328699,0.250008662,93.22275496,0.18477734,133.9210229,0.265445603,124.2735854,0.246323363,2012.487975,3.988963587
,,,,,,,,,,,,,,
img (1867).JPG,107.5050813,0.213086418,135.9732796,0.269513392,131.647967,0.260940166,97.39933494,0.193055762,137.9188518,0.273369722,123.3117255,0.244416856,2154.33008,4.270109611
,,,,,,,,,,,,,,
img (1869).JPG,113.8260407,0.225615227,140.5339194,0.278553062,129.7796153,0.257236896,97.54233557,0.193339205,139.9351375,0.277366213,133.2839069,0.264182772,2174.926492,4.310933874
,,,,,,,,,,,,,,
img (1870).JPG,106.2938217,0.210685574,142.1723033,0.281800512,135.57447,0.26872291,101.5801418,0.201342563,143.1492201,0.283736864,139.935138,0.277366214,2153.030155,4.267533022
,,,,,,,,,,,,,,
img (1872).JPG,76.6672784,0.151962638,112.8455386,0.223671768,107.3393125,0.212757847,89.61423533,0.177624873,108.5272575,0.215112479,106.4747558,0.211044205,1872.853959,3.712194228
,,,,,,,,,,,,,,
img (1874).JPG,96.69661373,0.191662895,115.8461383,0.229619274,130.8440473,0.259346713,92.89775293,0.184133152,113.617177,0.225201237,115.1535666,0.228246524,1989.023523,3.942454566
,,,,,,,,,,,,,,
img (1876).JPG,103.7562131,0.205655766,107.8959821,0.213861225,133.2180651,0.264052266,91.41413957,0.181192473,124.2916887,0.246359246,125.5134395,0.248780885,2099.926227,4.162275432
,,,,,,,,,,,,,,
img (1878).JPG,104.8142826,0.207752971,143.2139129,0.283865092,150.7144641,0.298731976,100.8725531,0.199940047,150.5328391,0.298371976,137.1103392,0.271767164,2208.620237,4.377718432
,,,,,,,,,,,,,,
